DOMAIN,STATE,ZIPCODE,TIME1,TIME2,VIS1,VIS2,XRN1,XRN2,XRN3,XRN4,XRN5,VAR1,VAR2,VAR3,VAR4,VAR5,TRN_AMT,TOTAL_TRN_AMT,TRN_TYPE
QGFALMCP.RR.COM,MO,685,21,21,0,0,1,0,0,0,1,0,0,-61.704,9,9,38.85,38.85,LEGIT
TMA.COM,ROK,655,17,17,0,0,1,1,0,0,1,3,1,4.008,9,0,38.85,38.85,LEGIT
BRZWCURTY.NET,KR,114,19,19,0,0,0,1,1,0,1,3,0,-14.88,23,0,12.95,12.95,LEGIT
VUHZRNB.COM,ROK,655,13,13,0,0,1,0,0,0,1,2,0,50.048,18,0,10.36,10.36,LEGIT
ATKCFNNO.COM,LO,398,13,13,1,0,0,0,0,0,1,3,1,32.88,20,0,12.95,12.95,LEGIT
TMA.COM,MO,685,8,8,0,0,1,1,1,0,2,3,1,4.488,23,4,59.4,59.4,LEGIT
NEKSXUK.NET,LM,128,19,19,0,0,1,0,0,0,1,2,0,30.696,8,0,11.01,11.01,LEGIT
DDRSYVKVKAHPS.COM,AO,675,10,10,0,0,1,0,0,0,2,3,0,-16.848,9,9,38.85,38.85,LEGIT
XOSOP.COM,MO,685,10,10,0,1,1,1,0,0,1,3,0,28.52,8,4,12.95,12.95,LEGIT
HAFWRCXBNIFTUS.COM,",O",634,16,16,0,0,1,1,1,0,3,3,1,8.416,9,9,12.95,12.95,LEGIT
GLJE.CAPITAL,ROM,430,21,21,1,0,1,0,0,0,1,3,0,44.048,8,0,31.08,31.08,LEGIT
WAJCTHFVP.NET,NO,630,9,9,0,0,1,1,1,0,1,2,0,44.096,6,2,12.95,12.95,LEGIT
NEKSXUK.NET,MV,369,13,13,0,0,1,1,1,0,2,2,0,-4.36,10,0,25.9,25.9,LEGIT
HECMK.CUNY,ROK,655,9,9,0,0,0,1,0,0,1,3,1,52.016,10,0,38.85,38.85,LEGIT
TMA.COM,KR,104,16,16,0,0,0,1,1,0,1,2,0,17.848,7,2,12.95,12.95,LEGIT
TMA.COM,ROK,655,13,13,0,0,0,0,0,0,1,2,1,9.984,15,1,49.95,49.95,LEGIT
XZXDQOGHY.NET,NO,630,12,12,0,0,1,1,1,0,1,3,1,24.232,6,1,12.95,12.95,LEGIT
XOSOP.COM,ROT,420,18,18,1,0,0,0,0,0,1,3,0,30.704,18,0,11.01,11.01,LEGIT
NEKSXUK.NET,VO,600,15,15,1,0,0,0,0,0,1,3,0,-54.224,11,0,38.85,38.85,LEGIT
TMA.COM,ROM,430,14,14,0,0,1,1,1,0,2,3,0,29.328,8,0,12.95,12.95,LEGIT
BVVPM.EDU,ROA,385,12,12,0,0,0,0,0,0,1,3,0,15.024,14,0,11.01,11.01,LEGIT
TMA.COM,NAO,166,10,10,1,0,0,0,0,0,1,2,0,-65.768,7,2,12.95,12.95,LEGIT
JMPHJLYB.COM,NAO,166,13,13,0,0,1,1,0,0,1,3,1,9.92,13,0,12.95,12.95,LEGIT
VUHZRNB.COM,AO,675,17,17,0,0,0,0,0,0,1,2,1,49.168,11,0,12.95,12.95,LEGIT
VUHZRNB.COM,NNO,607,14,14,0,0,0,1,1,0,2,0,0,-0.512,21,0,38.85,38.85,LEGIT
PGSEQQPW.NET,KR,123,10,10,0,0,1,0,0,0,1,0,1,5.392,12,0,25.9,25.9,LEGIT
FHPWBW.MN,EAO,648,17,17,1,0,0,0,0,0,1,1,1,20.104,25,0,38.85,38.85,LEGIT
TMA.COM,KAO,688,14,14,0,0,0,1,0,0,1,2,1,-1.672,18,0,12.95,12.95,LEGIT
VCWGQDR.NET,VO,600,15,15,0,0,1,0,0,0,2,3,1,13.528,10,4,12.95,12.95,LEGIT
TMA.COM,ROK,655,18,18,0,0,1,1,1,0,4,3,1,6.168,7,0,38.85,38.85,LEGIT
BWT.NET,KR,102,21,21,1,0,1,0,0,0,2,2,1,36.768,18,2,38.85,38.85,LEGIT
EERIC.ORG,ROT,420,8,8,0,0,0,0,0,0,1,0,0,18.184,11,2,12.95,12.95,LEGIT
BWT.NET,NAO,166,20,20,0,0,0,0,0,0,1,3,1,48.888,20,0,39.96,39.96,LEGIT
XOSOP.COM,ROK,655,23,23,0,0,0,1,1,0,1,2,0,20.24,18,2,38.85,38.85,LEGIT
XOSOP.COM,PO,614,14,14,0,0,0,1,0,0,1,3,0,-3.48,17,0,49.95,49.95,LEGIT
BRZWCURTY.NET,KR,117,14,14,0,0,0,0,0,0,1,2,0,5.792,25,4,38.85,38.85,LEGIT
MZVDUSYLFWYL.COM,KO,650,17,17,0,0,1,0,0,0,1,2,1,-55.352,21,0,12.95,12.95,LEGIT
EZAIB.MIL,AK,656,18,18,0,0,1,0,0,0,2,2,0,47.736,10,0,25.9,25.9,LEGIT
CUKZE.COM,EAO,648,13,13,1,0,1,1,0,0,1,3,0,14.984,7,0,31.08,31.08,LEGIT
TMA.COM,KR,111,16,16,0,0,0,1,1,0,1,3,1,5.408,10,4,12.95,12.95,LEGIT
NEKSXUK.NET,EAO,648,5,5,0,0,1,0,0,0,2,4,0,-20.56,9,0,0,0,LEGIT
VUHZRNB.COM,VO,600,18,18,0,0,1,0,1,0,1,3,1,-51.56,9,0,12.95,12.95,LEGIT
VUHZRNB.COM,ROK,655,15,15,1,0,0,1,0,0,1,3,0,45.16,8,1,38.85,38.85,LEGIT
TMA.COM,ROT,420,17,16,0,0,1,1,1,0,2,2,0,15.224,9,9,12.95,12.95,LEGIT
VUHZRNB.COM,CO,672,10,10,0,0,1,0,0,0,1,3,0,13.8,11,4,31.08,31.08,LEGIT
WAJCTHFVP.NET,MO,685,18,18,0,0,1,1,1,0,1,3,1,15.856,11,0,12.95,12.95,LEGIT
XOSOP.COM,SK,356,15,15,0,0,0,0,0,0,2,3,1,-28.36,7,2,38.85,38.85,LEGIT
XOSOP.COM,CO,672,13,13,0,0,0,1,1,0,1,4,1,46.336,8,4,25.9,25.9,LEGIT
TCN.COM,VO,602,23,23,1,0,1,1,1,0,2,3,1,29.904,8,0,20.72,20.72,LEGIT
ISZZUD.COM,ROT,420,16,16,0,0,1,1,1,0,1,3,0,-1.88,8,3,38.85,38.85,LEGIT
VUHZRNB.COM,KO,650,0,0,0,1,1,0,0,0,1,1,0,43.992,9,4,12.95,12.95,LEGIT
VCWGQDR.NET,SP,191,20,20,1,0,0,1,1,0,1,2,0,15.896,22,1,12.95,12.95,LEGIT
TCN.COM,PO,614,19,19,0,0,1,1,0,0,1,3,1,13.968,9,2,31.08,31.08,LEGIT
VUHZRNB.COM,ROM,430,11,11,1,0,1,1,1,0,1,3,0,39.488,20,2,12.95,12.95,LEGIT
YXJGNGRGE.COM,VO,600,14,14,0,0,1,1,0,0,1,3,1,4.752,7,0,38.85,38.85,LEGIT
XZXDQOGHY.NET,NO,630,9,9,0,0,1,0,1,0,2,2,0,12.664,10,0,12.95,12.95,LEGIT
GVTE.SPRINT.COM,LO,398,6,6,0,0,0,1,0,0,1,2,0,7.072,31,0,12.95,12.95,LEGIT
XOSOP.COM,ROM,430,19,19,0,0,0,0,0,0,1,3,1,23.296,22,5,10.36,10.36,LEGIT
TCN.COM,ROK,655,15,15,0,0,1,0,0,0,1,2,0,14.936,9,9,10.36,10.36,LEGIT
HPQF.COM,YAO,629,10,10,0,0,1,1,0,0,1,0,0,-27.776,6,0,38.85,38.85,LEGIT
GUWPLSINRPXHSWRYSVLB.COM,VO,602,13,13,0,0,0,1,0,0,1,2,1,46.712,32,0,12.95,12.95,LEGIT
VCWGQDR.NET,BO,308,23,23,0,0,1,1,1,0,2,3,0,2.136,21,4,12.95,12.95,LEGIT
GCUXVRO.NET,TAO,647,12,12,0,0,1,1,1,0,1,3,0,13.592,8,1,12.95,12.95,LEGIT
TCN.COM,RONO,362,15,15,0,0,0,1,1,0,2,3,0,2.056,9,0,12.95,12.95,LEGIT
TMA.COM,IO,664,14,14,0,0,1,1,1,0,1,0,1,28.896,17,2,38.85,38.85,LEGIT
BGTBJLAIIJS.COM,BO,308,14,14,0,0,1,1,1,0,1,3,0,26.512,7,4,10.36,10.36,LEGIT
ZUB.NET,KR,125,0,0,1,0,0,1,1,0,1,3,1,2.296,21,0,38.85,38.85,LEGIT
TMA.COM,PO,614,14,14,0,0,1,1,1,0,1,3,0,-8.424,8,2,12.95,12.95,LEGIT
PVNNTJPKKPH.COM,NO,630,14,14,0,0,1,0,1,0,1,3,0,0.44,6,1,59.4,59.4,LEGIT
TMA.COM,",O",634,16,16,0,0,0,1,1,0,2,1,1,31.4,13,1,38.85,38.85,LEGIT
YLFB.COM,SK,355,11,11,0,0,1,0,0,0,1,3,0,6.4,18,0,12.95,12.95,LEGIT
AQ.NETCOM.COM,SO,693,13,13,0,0,0,1,0,0,1,3,0,-7.104,22,0,38.85,38.85,LEGIT
VUHZRNB.COM,KR,105,0,0,0,0,1,1,1,0,1,3,0,14.368,23,0,12.95,12.95,LEGIT
TAWMATET.NET,PO,614,20,20,0,0,1,1,0,0,1,0,0,18.88,21,0,38.85,38.85,LEGIT
TCN.COM,SK,356,23,23,0,0,1,1,1,0,2,3,1,-57.248,6,0,12.95,12.95,LEGIT
XZXDQOGHY.NET,VO,601,15,15,0,0,1,0,1,0,2,2,0,-25.344,9,0,38.85,38.85,LEGIT
VUHZRNB.COM,VO,601,16,16,0,0,0,0,0,0,1,3,0,35.608,28,0,10.36,10.36,LEGIT
XOSOP.COM,KR,109,23,23,0,0,1,1,1,0,1,2,0,-19.4,9,9,49.95,49.95,LEGIT
PGSEQQPW.NET,KR,118,13,13,0,0,1,0,0,1,2,4,0,35.952,8,0,12.95,12.95,LEGIT
XOSOP.COM,BR,670,17,17,0,0,1,1,1,0,1,3,0,36.96,10,2,10.36,10.36,LEGIT
TMA.COM,ROM,430,21,21,0,0,0,0,0,0,2,0,0,-24.92,17,0,38.85,38.85,LEGIT
RTFJKW.COM,SK,356,20,20,0,0,0,1,1,0,1,3,0,29.64,20,2,12.95,12.95,LEGIT
TMA.COM,KR,116,10,10,0,0,1,1,0,0,3,2,0,-14.312,10,10,20.72,20.72,LEGIT
XOSOP.COM,KR,104,19,19,1,0,1,0,0,0,2,1,0,26.264,6,3,11.65,11.65,LEGIT
XOSOP.COM,KR,102,1,1,0,0,0,0,0,0,1,3,1,27.176,20,0,12.95,12.95,LEGIT
TMA.COM,MO,685,23,23,1,0,0,1,1,0,1,3,1,55.72,15,2,49.95,49.95,LEGIT
SYF.RR.COM,ROK,655,6,6,0,0,1,0,0,1,3,2,0,-41.136,9,9,12.95,12.95,LEGIT
TMA.COM,NO,630,17,17,0,0,1,1,0,0,2,3,1,-9.064,9,9,11.01,11.01,LEGIT
TMA.COM,ROK,655,14,14,1,0,1,0,1,0,1,3,1,8.424,18,0,10.36,10.36,LEGIT
MCFBFYJRGCNXQ.COM,AR,649,9,9,0,0,0,1,0,0,1,3,0,-5.64,6,0,38.85,38.85,LEGIT
TMA.COM,ROM,430,13,13,0,0,1,0,1,0,1,2,0,35.024,12,0,12.95,12.95,LEGIT
VUHZRNB.COM,",O",634,18,18,0,0,1,1,0,0,6,2,1,18.568,23,0,12.95,12.95,LEGIT
TCN.COM,SO,693,18,18,0,0,0,1,1,0,1,3,1,-7.368,19,4,12.95,12.95,LEGIT
WBSUAZDJKCHS.COM,ROK,655,12,12,0,0,0,0,1,0,3,3,1,20.944,14,0,49.95,49.95,LEGIT
XOSOP.COM,NAO,166,22,22,0,0,0,0,0,0,1,3,0,20.664,9,4,34.95,34.95,LEGIT
UEZDRPCEX.NET.COM,ROK,655,20,20,0,0,1,0,0,0,1,0,0,28.008,10,3,10.36,10.36,LEGIT
TMA.COM,AO,675,19,19,1,0,1,1,1,0,1,2,1,50.888,8,3,31.08,31.08,LEGIT
TMA.COM,KR,101,18,18,0,0,0,1,1,0,1,3,1,12.8,14,0,38.85,38.85,LEGIT
XOSOP.COM,KR,119,13,13,0,0,1,1,1,0,2,3,1,31.4,11,0,10.36,10.36,LEGIT
XOSOP.COM,ROK,655,13,13,0,0,0,1,0,0,1,3,0,26.672,20,3,38.85,38.85,LEGIT
XOSOP.COM,VO,602,18,18,0,0,0,1,1,0,1,0,0,33.36,18,2,38.85,38.85,LEGIT
TMA.COM,ROM,430,14,14,0,0,1,0,0,0,1,3,0,37.16,12,4,12.95,12.95,LEGIT
NEKSXUK.NET,LM,128,14,14,0,0,0,1,0,0,1,3,1,46.56,20,0,49.95,49.95,LEGIT
XOSOP.COM,AR,649,13,13,0,0,1,0,1,0,1,3,0,-9.52,17,1,12.95,12.95,LEGIT
IWFZP.COM,SK,356,23,23,0,0,0,0,0,0,1,3,0,-21.512,20,0,38.85,38.85,LEGIT
XOSOP.COM,NO,630,22,22,0,0,1,1,1,0,1,2,0,10.408,9,9,38.85,38.85,LEGIT
XOSOP.COM,MO,685,22,22,0,0,0,1,1,0,1,3,0,16.096,20,1,38.85,38.85,LEGIT
XOSOP.COM,JAO,679,19,19,0,0,0,1,0,0,1,3,0,48.16,20,2,49.95,49.95,LEGIT
TMA.COM,MO,685,13,13,1,0,1,1,1,0,2,0,1,1.208,9,0,12.95,12.95,LEGIT
BRZWCURTY.NET,",O",634,22,22,0,0,1,1,1,0,2,3,1,15.2,8,1,12.95,12.95,LEGIT
VUHZRNB.COM,AO,675,11,11,0,0,0,0,0,0,1,4,0,39.264,7,0,12.95,12.95,LEGIT
JEAFTWLY.MED,MO,685,9,9,0,0,1,1,1,0,2,3,1,28.224,10,0,12.95,12.95,LEGIT
XOSOP.COM,ROK,655,14,14,0,0,1,0,0,0,2,2,0,39.112,6,0,38.85,38.85,LEGIT
NEKSXUK.NET,KR,113,15,15,0,0,1,0,1,0,1,2,1,21.504,10,0,12.95,12.95,LEGIT
ACYTF.COM,LM,128,18,18,0,0,1,0,0,0,1,2,1,-9.528,11,0,10.36,10.36,LEGIT
TMA.COM,AO,675,13,13,0,0,1,1,1,0,1,3,1,30.84,10,3,12.95,12.95,LEGIT
VUHZRNB.COM,VO,602,14,14,0,0,1,1,0,0,1,3,0,-1.112,8,1,38.85,38.85,LEGIT
XOSOP.COM,ROM,430,16,16,0,0,1,1,0,0,1,0,1,35.216,6,2,38.85,38.85,LEGIT
TMA.COM,KR,112,13,13,0,0,1,1,0,0,1,3,0,-44.544,6,0,12.95,12.95,LEGIT
GFMXA.COM,ROI,386,15,15,0,0,0,1,0,0,1,3,1,35.504,20,0,12.95,12.95,LEGIT
VUHZRNB.COM,KR,107,18,18,1,0,1,1,1,0,1,3,1,36.8,13,0,12.95,12.95,LEGIT
TMA.COM,ROB,450,9,9,0,0,1,1,1,0,2,2,1,-31.856,8,2,10.36,10.36,LEGIT
TYGSPDRHIGXHG.COM,AO,675,12,12,0,1,1,0,0,0,1,0,1,34.248,9,0,38.85,38.85,LEGIT
TMA.COM,MO,685,14,14,0,0,1,0,1,0,1,0,0,14.848,8,0,12.95,12.95,LEGIT
VUHZRNB.COM,BO,308,20,20,0,0,1,1,0,0,1,2,1,31.728,7,0,38.85,38.85,LEGIT
MSVDYTCH.RR.COM,SO,693,15,15,0,0,1,0,0,0,1,3,0,27.568,8,0,12.95,12.95,LEGIT
XOSOP.COM,AAO,687,5,5,0,0,0,1,1,0,2,2,0,0.488,11,0,12.95,12.95,LEGIT
VUHZRNB.COM,VO,601,11,11,0,0,0,1,1,0,4,0,0,21.72,8,0,12.95,12.95,LEGIT
XOSOP.COM,IO,664,1,1,0,0,0,0,0,0,1,2,0,19.984,22,0,38.85,38.85,LEGIT
YXAWJOOJ.COM,NO,630,17,17,0,0,1,0,0,0,1,1,1,-45.64,9,0,11.01,11.01,LEGIT
CRLEWKIUMTX.COM,KR,123,22,22,0,0,1,1,0,1,1,0,0,-5.448,8,6,38.85,38.85,LEGIT
TMA.COM,MV,369,14,14,0,0,1,1,1,0,1,3,0,-59.112,19,4,38.85,38.85,LEGIT
YISMIIMA.RR.COM,ROM,430,16,16,0,0,1,1,1,0,1,0,0,42.464,10,0,49.95,49.95,LEGIT
NT.ARMY.MIL,ROK,655,2,2,0,0,0,1,1,0,1,2,0,7.608,25,0,12.95,12.95,LEGIT
TMA.COM,NO,630,10,10,0,0,0,0,0,0,1,3,1,-4.248,15,4,38.85,38.85,LEGIT
XOSOP.COM,JAO,679,15,15,0,0,1,0,1,0,1,3,0,29.552,11,0,31.08,31.08,LEGIT
XOSOP.COM,KR,104,15,15,1,0,1,1,0,0,1,0,1,31.784,9,9,38.85,38.85,LEGIT
VUHZRNB.COM,KR,109,12,12,0,0,0,0,0,0,1,0,0,13.152,10,0,38.85,38.85,LEGIT
TMA.COM,CO,672,11,11,0,0,0,0,0,0,1,0,0,-56.096,17,0,38.85,38.85,LEGIT
HYHSZOWTTJXXXEGS.COM,ROM,430,20,20,1,0,1,0,0,0,1,0,0,17.264,8,2,12.95,12.95,LEGIT
WKGAP.COM,KR,116,11,11,0,0,1,0,0,0,1,2,1,13.48,9,0,38.85,38.85,LEGIT
XOSOP.COM,AO,675,23,23,0,0,1,0,0,0,1,2,1,-28.384,12,0,38.85,38.85,LEGIT
VCWGQDR.NET,ROK,655,10,10,0,0,0,1,0,0,1,2,0,-35.296,23,0,38.85,38.85,LEGIT
XOSOP.COM,BO,308,8,8,0,0,1,1,0,0,1,2,1,49.568,9,0,31.08,31.08,LEGIT
NEKSXUK.NET,TR,667,7,7,0,0,1,1,1,0,1,3,1,-17.776,9,9,12.95,12.95,LEGIT
TMA.COM,VO,602,1,1,0,0,1,1,1,0,1,3,0,-45.048,9,3,12.95,12.95,LEGIT
VUHZRNB.COM,UO,432,13,13,0,0,1,0,0,0,1,3,1,39.264,9,0,10.36,10.36,LEGIT
XOSOP.COM,VO,601,19,19,0,0,0,0,0,0,1,3,0,41.96,9,0,38.85,38.85,LEGIT
TMA.COM,MO,685,7,7,1,0,1,1,1,0,1,3,0,34.504,13,0,12.95,12.95,LEGIT
XOSOP.COM,MO,685,14,14,0,0,0,1,1,0,1,4,0,37.016,10,3,12.95,12.95,LEGIT
YVMCDBPFPZ.NET,OO,644,14,14,0,0,0,1,0,0,1,3,1,-51.864,25,0,38.85,38.85,LEGIT
TMA.COM,KR,113,2,2,1,0,1,1,1,0,1,3,0,49.624,13,0,12.95,12.95,LEGIT
TMA.COM,AO,675,1,1,0,0,1,1,0,0,1,3,1,38.824,8,0,12.95,12.95,LEGIT
XOSOP.COM,NAO,166,14,14,0,0,1,1,1,0,1,3,1,34.976,9,9,12.95,12.95,LEGIT
BWT.NET,KR,118,0,0,0,0,1,1,0,0,1,2,0,-49.84,7,0,38.85,38.85,LEGIT
UFDGMEHMORH.COM,TAO,647,10,10,0,0,0,1,1,0,1,0,0,-26.64,7,6,38.85,38.85,LEGIT
TCN.COM,LO,398,13,13,0,0,1,1,1,0,1,3,1,31.088,19,0,25.9,25.9,LEGIT
NEKSXUK.NET,MV,369,21,21,0,0,0,0,0,0,1,3,1,23.944,23,0,12.95,12.95,LEGIT
QXIWRYJZE.MIDWESTERN.EDU,AO,675,16,16,0,0,1,1,0,0,1,3,1,56.104,12,5,12.95,12.95,LEGIT
IARNV.COM,PO,614,23,23,0,0,1,0,0,0,1,3,1,18.944,15,0,10.36,10.36,LEGIT
NEKSXUK.NET,AR,649,20,20,0,0,1,0,1,0,1,2,0,43.288,9,5,25.9,25.9,FRAUD
XZXDQOGHY.NET,NAO,166,13,13,0,0,1,0,0,0,2,0,0,20,12,0,12.95,12.95,LEGIT
XOSOP.COM,SO,693,20,20,0,1,1,1,0,0,1,3,0,11.632,7,1,12.95,12.95,LEGIT
SURPBBIBWAKC.COM,PO,614,8,8,0,0,0,1,0,0,1,3,1,16.672,23,0,38.85,38.85,LEGIT
XOSOP.COM,KR,120,12,12,0,0,1,0,1,0,3,2,0,17.864,17,4,12.95,12.95,LEGIT
SNSYXSFC.UMD,K,683,11,11,0,0,1,1,1,0,1,3,0,26.672,10,4,38.85,38.85,FRAUD
XOSOP.COM,VO,601,8,8,0,0,1,0,0,0,1,3,0,3.04,7,0,49.95,49.95,LEGIT
BRZWCURTY.NET,KR,107,13,13,0,0,1,1,1,0,1,3,0,25.68,7,2,10.36,10.36,LEGIT
XZXDQOGHY.NET,AO,675,4,4,0,0,1,0,0,0,1,2,1,-3.112,7,4,12.95,12.95,LEGIT
QZHNS.COM,OO,644,15,15,0,0,1,1,1,0,1434,4,1,16.44,12,0,0,0,LEGIT
TMA.COM,PO,614,22,22,0,0,1,0,0,0,1,3,0,-34.504,13,3,12.95,12.95,LEGIT
WAJCTHFVP.NET,LO,398,19,19,0,0,1,1,0,0,2,3,0,21.52,8,0,11.01,11.01,LEGIT
JHOEHFV.COM,AO,675,9,9,0,0,1,0,0,0,5,3,0,25.384,7,0,23.3,23.3,LEGIT
NT.ARMY.MIL,SO,693,12,12,0,0,1,1,1,0,1,3,0,19.848,7,3,12.95,12.95,LEGIT
XBYVIS.COM,KR,101,18,18,0,0,1,1,0,0,2,3,0,5.776,9,0,11.01,11.01,LEGIT
TMA.COM,MO,685,9,9,0,0,1,1,0,0,1,2,0,4.032,24,0,12.95,12.95,LEGIT
BRZWCURTY.NET,VO,600,13,13,0,0,1,1,1,0,2,0,1,18.864,24,0,12.95,12.95,LEGIT
VUHZRNB.COM,VO,602,22,22,0,0,1,0,0,0,1,2,0,-12.648,19,0,31.08,31.08,LEGIT
TPXOQGV.NET,SO,693,15,15,0,0,0,0,0,0,1,3,1,-34.536,8,2,35.61,35.61,LEGIT
TCN.COM,AO,675,3,4,0,0,1,0,0,0,1,2,0,14.512,6,5,38.85,38.85,LEGIT
XOSOP.COM,VO,601,11,11,0,0,1,1,0,0,2,2,1,26.232,9,9,12.95,12.95,LEGIT
VUHZRNB.COM,TO,625,14,14,0,0,0,1,0,0,1,3,0,44.168,20,0,12.95,12.95,LEGIT
JBA.ORG,MV,369,18,18,1,0,1,1,1,0,1,3,0,40.832,14,0,20.72,20.72,LEGIT
TMA.COM,SK,355,8,8,0,0,1,0,0,0,1,3,0,21.432,10,0,31.08,31.08,LEGIT
PIZHRYIJOP.COM,NAO,166,10,10,0,0,1,0,0,1,2,3,0,31.744,8,0,10.36,10.36,LEGIT
EAYROLLTBU.COM,PO,614,13,13,0,0,1,1,1,0,1,2,0,11.112,7,0,12.95,12.95,LEGIT
HPKHO.NYSED,ROK,655,11,11,0,0,1,0,1,0,2,3,0,39.072,10,0,12.95,12.95,LEGIT
ZEXUHPSXNT.COM,YAO,629,9,9,0,0,1,1,1,0,2,3,0,-7.936,7,1,25.9,25.9,LEGIT
ACYTF.COM,MV,369,12,12,0,0,1,0,0,0,1,0,0,43.344,16,0,10.36,10.36,LEGIT
VUHZRNB.COM,LM,127,9,9,0,0,1,1,1,0,1,2,1,27.392,9,0,59.4,59.4,LEGIT
XPBJMGLR.NET,KR,105,13,13,0,0,0,1,1,0,1,4,1,27.128,8,2,12.95,12.95,LEGIT
TMA.COM,YO,150,14,14,0,0,0,0,0,0,1,1,1,-0.624,6,0,49.95,49.95,LEGIT
TDHPNWJOHHOROYT.COM,PO,614,12,12,0,0,1,0,0,0,1,2,0,18.264,7,0,38.85,38.85,LEGIT
TMA.COM,MO,685,8,8,0,0,0,1,0,0,2,3,0,-23.768,18,0,38.85,38.85,LEGIT
YQLKEGYOJLHKB.COM,ROK,655,15,15,0,0,0,0,0,0,1,3,1,-51.512,11,0,38.85,38.85,LEGIT
TMA.COM,KR,109,13,13,0,0,1,1,1,0,2,3,0,23.544,8,0,38.85,38.85,LEGIT
BWT.NET,AO,675,12,12,1,0,1,1,1,0,1,3,0,32.624,7,0,31.08,31.08,LEGIT
TMA.COM,SO,693,14,14,0,0,0,1,1,0,1,3,1,-75.392,22,0,38.85,38.85,LEGIT
ADWZGVNXALLAFJVF.COM,ROB,452,10,10,0,0,1,1,1,0,1,3,0,-48.6,10,4,31.08,31.08,LEGIT
TMA.COM,MO,685,13,13,0,0,1,1,1,0,1,3,0,5.664,10,0,12.95,12.95,LEGIT
TMA.COM,MO,685,10,10,0,0,1,1,1,0,1,3,0,2.352,18,0,31.08,31.08,LEGIT
HVABGCOVMIVS.ORG,NAO,166,13,13,1,0,1,0,0,0,1,3,0,-3.392,12,0,12.95,12.95,LEGIT
XOSOP.COM,RO,390,8,8,0,0,0,1,1,0,1,0,0,-52.864,20,0,38.85,38.85,LEGIT
TMA.COM,LM,128,12,12,0,0,0,0,0,0,1,1,1,-49.152,18,1,20.72,20.72,LEGIT
VUHZRNB.COM,UBAO,669,9,10,0,0,0,0,1,0,1,2,1,46.144,21,0,31.08,31.08,LEGIT
TMA.COM,MO,685,11,11,0,0,0,1,0,0,1,2,1,-0.344,19,0,12.95,12.95,LEGIT
BNOWISXGOIBBNHPECR.COM,KR,124,14,14,0,0,1,0,0,0,1,2,0,12.728,30,1,38.85,38.85,LEGIT
XOSOP.COM,LM,128,12,12,0,0,1,1,0,0,2,2,1,15.416,19,2,10.36,10.36,LEGIT
VUHZRNB.COM,KR,109,12,12,0,0,1,0,0,0,1,3,0,44.072,27,0,12.95,12.95,LEGIT
TMA.COM,MO,685,22,21,0,0,0,0,0,0,1,3,1,-45.456,7,0,12.95,12.95,LEGIT
TGRXNMB.NET,CR,428,15,15,0,0,0,1,1,0,1,3,1,10.04,21,0,12.95,12.95,LEGIT
VUHZRNB.COM,VO,602,22,22,0,0,1,0,0,0,1,3,0,23.944,10,5,31.08,31.08,LEGIT
BWT.NET,AO,675,12,12,0,0,0,0,0,0,2,1,0,4.4,7,0,11.01,11.01,LEGIT
TMA.COM,CO,672,11,11,0,0,1,1,1,0,1,0,0,10.512,9,0,38.85,38.85,LEGIT
XOSOP.COM,KR,125,21,21,0,0,1,1,1,0,3,2,0,-25.096,8,2,12.95,12.95,LEGIT
VUHZRNB.COM,CO,672,10,10,0,0,1,0,0,0,2,0,0,37.552,23,0,12.95,12.95,LEGIT
TMA.COM,ROT,420,12,12,0,0,1,0,1,0,1,2,1,6.68,14,2,12.95,12.95,LEGIT
HTOBZN.COM,KR,120,15,15,0,0,0,0,0,0,1,1,0,2.6,23,0,38.85,38.85,LEGIT
VUHZRNB.COM,NAO,166,22,22,1,0,1,1,1,0,1,3,0,51.488,7,0,10.36,10.36,LEGIT
XOSOP.COM,KR,125,16,16,0,0,1,0,0,0,2,3,0,32.64,10,0,38.85,38.85,LEGIT
TCN.COM,ROM,430,13,13,0,0,1,1,1,0,1,3,0,41.264,12,0,49.95,49.95,LEGIT
VUHZRNB.COM,LO,398,8,7,1,0,1,1,0,0,5,3,1,3.104,12,0,10.36,10.36,LEGIT
WITMQUY.WFU,PO,614,20,20,0,0,0,0,0,0,1,4,1,40.192,8,2,12.95,12.95,LEGIT
VUHZRNB.COM,KR,110,19,19,0,0,1,0,0,0,1,3,0,4.352,7,2,12.95,12.95,LEGIT
VUHZRNB.COM,KR,109,3,3,0,0,1,1,1,0,2,2,1,39.912,7,2,25.9,25.9,LEGIT
EAYROLLTBU.COM,SK,356,13,13,0,0,0,0,0,0,1,3,0,26.992,23,0,12.95,12.95,LEGIT
VETP.COM,RONO,362,7,7,0,0,0,0,0,0,1,2,1,4.04,25,0,34.95,34.95,LEGIT
NEKSXUK.NET,NAO,166,14,14,1,0,0,1,0,0,1,0,1,21.208,20,0,10.36,10.36,LEGIT
VUHZRNB.COM,CR,428,12,12,0,0,1,1,0,0,1,3,1,48.272,14,0,38.85,38.85,LEGIT
GAXGUC.COM,KR,120,10,10,0,0,1,1,0,0,1,2,0,15.352,11,0,38.85,38.85,LEGIT
TCN.COM,YO,150,16,16,1,0,1,1,1,0,1,3,0,34.84,17,1,10.36,10.36,LEGIT
TMA.COM,AK,656,21,21,0,0,0,0,0,0,2,3,0,20.92,9,2,38.85,38.85,LEGIT
